site_id,customer_group_name,site_name,site_address,city,state,zip,longitude,latitude,pump_certified,branded,brand,updated_at
2227,Victron Group,Duke Travel Plaza,21620 I-20,Wills Point,TX,nan,-95.92485,32.60001,0,null,null,2026-05-26 19:14:32.573469+00
2229,Victron Group,Tiger Mart 33,2215 N. Main St,Cleburne,TX,nan,-97.39353,32.38027,0,null,null,2026-05-26 19:14:32.573469+00
2230,GEMINI,Loves 615,975 E Sabine St,Carthage,TX,nan,-94.32264,32.15821,0,null,null,2026-05-26 19:14:32.573469+00
2231,GEMINI,Loves # 288,1022 W. Commerce St,Fairfield,TX,nan,-96.17793,31.72666,0,null,null,2026-05-26 19:14:32.573469+00
2232,FIKES_INC,Cefco 0093,1022 West Village Dr,Salado,TX,nan,-97.53702,30.95531,0,null,null,2026-05-26 19:14:32.573469+00
2728,Proton,Triple 7 Shell,5800 E Berry St,Fort Worth,TX,76119,-97.23085,32.70763,0,null,null,2026-05-26 19:14:33.515396+00
2729,Proton,Truckers Paradise - PUMP,5985 US-287,Alvord,TX,76225,-97.67948,33.34147,0,null,null,2026-05-26 19:14:33.515396+00
2887,Pilot,Parkway Transport  Inc Averitt Express,611 W Trinity Blvd,Grand Prairie,TX,75050,-97.0152,32.79799,0,null,null,2026-05-26 19:14:34.295015+00
2888,Pilot,Pat Salmon & Sons Dallas,1936 W Commerce St,Dallas,TX,75208,-96.85241,32.77238,0,null,null,2026-05-26 19:14:34.295015+00
2889,Pilot,Pat Salmon & Son's FTW,4401 Deen Rd,Fort Worth,TX,76106,-97.32635,32.82263,0,null,null,2026-05-26 19:14:34.295015+00
2895,Pilot,Saia Motor Freight Grand Prairie,1002 W Oakdale Rd,Grand Prairie,TX,75050,-97.01445,32.79386,0,null,null,2026-05-26 19:14:34.295015+00
1608,Victron Group,Homeboys,450 E I-30,Garland,TX,nan,-96.59309,32.84055,0,null,null,2026-05-26 19:14:31.899791+00
1609,Victron Group,Tiger Mart 48,1920 Beltline Rd,Dallas,TX,nan,-96.60247,32.67526,0,null,null,2026-05-26 19:14:31.899791+00
1610,Victron Group,Motions #3,2995 S Westmoreland,Dallas,TX,nan,-96.87462,32.71097,0,null,null,2026-05-26 19:14:31.899791+00
1611,Victron Group,Tiget Mart #23,2200 W Bardwell Rd,Ennis,TX,nan,-96.63819,32.30164,0,null,null,2026-05-26 19:14:31.899791+00
1612,Victron Group,Gateway # 12,108 N I-45,Hutchins,TX,nan,-96.70696,32.64992,0,null,null,2026-05-26 19:14:31.899791+00
1613,Victron Group,Tiger Mart 37,104 S. Ih45& Dowdy Ferry Rd,Hutchins,TX,nan,-96.69567,32.64837,0,null,null,2026-05-26 19:14:31.899791+00
2233,FIKES_INC,Cefco 0109,6201 Bagby Ave,Waco,TX,nan,-97.16956,31.49114,0,null,null,2026-05-26 19:14:32.573469+00
1614,Victron Group,Knox Super Stop,200 S. I-35 Service Rd,Red Oak,TX,nan,-96.82101,32.51631,0,null,null,2026-05-26 19:14:31.899791+00
1615,Victron Group,Rayan Exxon,3003 E. Illinois Ave,Dallas,TX,nan,-96.77638,32.71692,0,null,null,2026-05-26 19:14:31.899791+00
2169,Benchmark,Sam Site # 6350,3333 Hwy. 75 N,Sherman,TX,nan,-96.60737,33.67383,0,null,null,2026-05-26 19:14:32.573469+00
2199,GEMINI,Loves 721,105 SE I-45,Alma,TX,nan,-96.61213,32.3291,0,null,null,2026-05-26 19:14:32.573469+00
2223,Victron Group,Tx Best Smokehouse 2,3310 S I-35W,Alvarado,TX,nan,-97.26626,32.46358,0,null,null,2026-05-26 19:14:32.573469+00
2896,Pilot,Saia Motor Freight Monroe LA,2017 Ruffin Dr,Monroe,LA,71202,-92.08007,32.48786,0,null,null,2026-05-26 19:14:34.295015+00
2897,Pilot,Saia Motor Freight Shreveport,1106 Airport Dr,Shreveport,LA,71107,-93.75154,32.53011,0,null,null,2026-05-26 19:14:34.295015+00
2898,Pilot,Salem Leasing Dallas,4411 Leston St,Dallas,TX,75247,-96.89136,32.8116,0,null,null,2026-05-26 19:14:34.295015+00
2899,Pilot,Salem Leasing FTW,2558 NE 28th St,Fort Worth,TX,76111,-97.31818,32.79488,0,null,null,2026-05-26 19:14:34.295015+00
2900,Pilot,Schneider National Dallas,34500 LBJ Fwy,Dallas,TX,75241,-96.75613,32.65336,0,null,null,2026-05-26 19:14:34.295015+00
1265,SC_FUELS,Hatcher Food Store,2702 Hatcher St,Dallas,TX,75215,-96.75416,32.75482,0,null,null,2026-05-26 19:14:31.899791+00
2338,BRAD_HALL,Time Out Rhome,100 N Main,Rhome,TX,nan,-97.47209,33.05382,0,null,null,2026-05-26 19:14:33.515396+00
2811,Pilot,433 Pilot,8787 S Lancaster Rd,Dallas,TX,75241,-96.77993,32.64231,0,null,null,2026-05-26 19:14:34.295015+00
1034,PETROLEUM_TRADERS,ABF Freight Systems,4242 Irving Blvd,Dallas,TX,75247,-96.89014,32.80573,0,null,null,2026-05-26 19:14:31.311363+00
2812,Green America,434 Pilot,2400 Alliance Gateway Fwy,Fort Worth,TX,76177,-97.30756,32.95769,0,null,null,2026-05-26 19:14:34.295015+00
1250,SC_FUELS,Quick Shop Food,5251 N Beach St,Ft Worth,TX,76137,-97.29102,32.83875,0,null,null,2026-05-26 19:14:31.899791+00
2700,Proton,Mighty Exxon,13201 FM 718,Fort Worth,TX,76179,-97.42478,32.96997,0,null,null,2026-05-26 19:14:33.515396+00
2797,Pilot,1299 Pilot,101 US-287,Henrietta,TX,76365,-98.18485,33.81499,0,null,null,2026-05-26 19:14:34.295015+00
1252,SC_FUELS,Quick Stop Ledbetter,3525 Ledbetter Dr,Dallas,TX,75233,-96.87919,32.69181,0,null,null,2026-05-26 19:14:31.899791+00
1253,SC_FUELS,Marlow's Oil Distributor,108 N Rockwall Street,Terrell,TX,75160,-96.28021,32.73763,0,null,null,2026-05-26 19:14:31.899791+00
1254,SC_FUELS,Swift Store 22,801 W. Kearney Street,Mesquite,TX,75149,-96.60856,32.77149,0,null,null,2026-05-26 19:14:31.899791+00
1255,SC_FUELS,Jackson Construction,5112 Sun Valley Dr,Fort Worth,TX,76119,-97.24579,32.67895,0,null,null,2026-05-26 19:14:31.899791+00
1256,SC_FUELS,Seago Pantry,15130 Seagoville Road,Dallas,TX,75253,-96.58925,32.68767,0,null,null,2026-05-26 19:14:31.899791+00
1257,SC_FUELS,Sunny Food Mart,353 Singleton Blvd,Dallas,TX,75212,-96.82985,32.77881,0,null,null,2026-05-26 19:14:31.899791+00
1258,SC_FUELS,B-Z Shop #2,7036 S Loop 12,Dallas,TX,75217,-96.70036,32.71265,0,null,null,2026-05-26 19:14:31.899791+00
1259,SC_FUELS,Central Transport,4601 Carey St,Fort Worth,TX,76119,-97.24215,32.69456,0,null,null,2026-05-26 19:14:31.899791+00
1260,SC_FUELS,Ash Grove Cement,9046 Gifco Rd,Midlothian,TX,nan,-97.04317,32.53283,0,null,null,2026-05-26 19:14:31.899791+00
1261,SC_FUELS,Fed Ex,597 Bennett Lane,Lewisville,TX,75057,-96.97631,33.02742,0,null,null,2026-05-26 19:14:31.899791+00
1262,SC_FUELS,Labatt Food,650 Regal Row,Dallas,TX,75247,-96.89344,32.81966,0,null,null,2026-05-26 19:14:31.899791+00
1263,SC_FUELS,Southeastern Freight Lines-Gar,3301 W Miller Rd,Garland,TX,75041,-96.67877,32.8947,0,null,null,2026-05-26 19:14:31.899791+00
1264,SC_FUELS,Joe's Mini Mart,800 W. Crawford St.,Denison,TX,70520,-96.54647,33.75348,0,null,null,2026-05-26 19:14:31.899791+00
1266,SC_FUELS,Trinity Logistics,4001 Irving Blvd,Dallas,TX,75247,-96.88387,32.81008,0,null,null,2026-05-26 19:14:31.899791+00
2798,Pilot,1300 Pilot,2200 W Lake Bardwell Dr,Ennis,TX,75119,-96.63819,32.30164,0,null,null,2026-05-26 19:14:34.295015+00
2799,Pilot,1303 Pilot,2320 W Oak St,Palestine,TX,75801,-95.65611,31.74347,0,null,null,2026-05-26 19:14:34.295015+00
2800,Pilot,1304 Pilot,1000 NE Loop 820,Fort Worth,TX,76106,-97.34223,32.84185,0,null,null,2026-05-26 19:14:34.295015+00
2801,Pilot,1319 Pilot,3313 S Burleson Blvd,Alvarado,TX,76009,-97.26482,32.46384,0,null,null,2026-05-26 19:14:34.295015+00
2802,Pilot,1320 Pilot,625 Ovilla Rd,Waxahachie,TX,75167,-96.87413,32.42842,0,null,null,2026-05-26 19:14:34.295015+00
2803,Pilot,1344 Pilot,1301 Markum Ranch Rd East,Fort Worth,TX,76126,-97.51813,32.69244,0,null,null,2026-05-26 19:14:34.295015+00
2804,Pilot,1379 Pilot,3004 I-30,Greenville,TX,75401,-96.10678,33.13907,0,null,null,2026-05-26 19:14:34.295015+00
2805,Pilot,1416 Pilot,4880 Mountain Creek Pkwy,Dallas,TX,75236,-96.96776,32.67474,0,null,null,2026-05-26 19:14:34.295015+00
2806,Pilot,157 Pilot-PIL,1200 Hillcrest Dr S,Sulphur Springs,TX,75482,-95.61768,33.15411,0,null,null,2026-05-26 19:14:34.295015+00
2807,Pilot,199 Pilot,490 N Elm St,Haughton,LA,71037,-93.51537,32.54446,0,null,null,2026-05-26 19:14:34.295015+00
2808,Pilot,206 Pilot,1201 I-20 West,Weatherford,TX,76086,-97.78642,32.73025,0,null,null,2026-05-26 19:14:34.295015+00
2809,Pilot,367 Pilot,2226 FM 1903,Caddo Mills,TX,75135,-96.17679,33.04385,0,null,null,2026-05-26 19:14:34.295015+00
2810,Pilot,432 Pilot,8055 S I-35,Robinson,TX,76706,-97.17203,31.45658,0,null,null,2026-05-26 19:14:34.295015+00
2813,Pilot,477 Pilot-PIL,1700 N US Hwy 75,Anna,TX,75409,-96.58455,33.34499,0,null,null,2026-05-26 19:14:34.295015+00
1635,Victron Group,Rice Shell Plaza,106 Sw Mckinney St,Rice,TX,nan,-96.49686,32.2438,0,null,null,2026-05-26 19:14:31.899791+00
2882,Pilot,National Freight Inc,201 Butcher Rd,Waxahachie,TX,75165,-96.84047,32.45894,0,null,null,2026-05-26 19:14:34.295015+00
2339,Eco-Energy,El Paso Magellan,13551 Montana Ave,El Paso,TX,nan,-106.21082,31.82049,0,null,null,2026-05-26 19:14:33.515396+00
2340,BRAD_HALL,Break Time,4331 Kelly Elliott Rd,Arlington,TX,nan,-97.17722,32.67734,0,null,null,2026-05-26 19:14:33.515396+00
2344,BRAD_HALL,Amt Food Mart 2,1502 Mineral Wells Hwy,Weatherford,TX,nan,-97.82281,32.76025,0,null,null,2026-05-26 19:14:33.515396+00
2345,BRAD_HALL,Amt 1,802 Palo Pinto St,Weatherford,TX,nan,-97.80897,32.75912,0,null,null,2026-05-26 19:14:33.515396+00
2346,BRAD_HALL,Quickway Food #13,511 W Pearl St,Granbury,TX,nan,-97.79278,32.44205,0,null,null,2026-05-26 19:14:33.515396+00
2347,BRAD_HALL,Aa Quickway,901 Keller Pkwy,Keller,TX,nan,-97.23305,32.93485,0,null,null,2026-05-26 19:14:33.515396+00
1035,PETROLEUM_TRADERS,Pilot Thomas Logistics LLC,7316 S. County Road 1270,Midland,TX,79706,-102.18501,31.87131,0,null,null,2026-05-26 19:14:31.311363+00
1036,PETROLEUM_TRADERS,Fleet Fuel Company  LLC (Dalla,4500 Irving Blvd,Dallas,TX,75247,-96.89459,32.80659,0,null,null,2026-05-26 19:14:31.311363+00
1636,Victron Group,Tiger Mart 10,700 Ferris,Waxahachie,TX,nan,-96.84637,32.39403,0,null,null,2026-05-26 19:14:31.899791+00
2750,Borders & Long Oil Co,Kelly's Exxon,8336 S State Hwy 34,Scurry,TX,75158,-96.38347,32.51353,0,null,null,2026-05-26 19:14:34.295015+00
2751,Borders & Long Oil Co,Kountry Korner,2006 S Washington St,Kaufman,TX,75142,-96.30941,32.57578,0,null,null,2026-05-26 19:14:34.295015+00
2883,Pilot,Old Dominion Freight Line Dallas,3225 Duncanville Rd,Dallas,TX,75236,-96.91132,32.70289,0,null,null,2026-05-26 19:14:34.295015+00
2884,Pilot,Old Dominion Freight Line FTW,4960 Martin St,Fort Worth,TX,76119,-97.24869,32.68841,0,null,null,2026-05-26 19:14:34.295015+00
2885,Pilot,Old Dominion Freight Line Garland,2760 Marquis Dr,Garland,TX,75042,-96.67069,32.90001,0,null,null,2026-05-26 19:14:34.295015+00
2911,Pilot,US Xpress,1501 S Loop 12,Irving,TX,75060,-96.92305,32.7963,0,null,null,2026-05-26 19:14:34.295015+00
2919,Protec,Kroger 577 MacArthur,7505 N. McCarthur Blvd,Irving,TX,75063,-96.96071,32.90853,0,null,null,2026-05-26 19:14:34.295015+00
1637,Victron Group,Tiger Mart 86,116 N Jim Miller Rd,Dallas,TX,nan,-96.69946,32.71365,0,null,null,2026-05-26 19:14:31.899791+00
1638,Victron Group,Bonnieview Shell,7410 Bonnieview,Dallas,TX,nan,-96.74964,32.65632,0,null,null,2026-05-26 19:14:31.899791+00
1705,Victron Group,Tiger Mart 64,7100 S.R.L Thornton,Dallas,TX,nan,-96.82227,32.6619,0,null,null,2026-05-26 19:14:31.899791+00
1707,Victron Group,Hunters,900 S 5Th St,Sanger,TX,nan,-97.17726,33.35075,0,null,null,2026-05-26 19:14:31.899791+00
1708,Victron Group,Magic Texaco,110 W Southlake Blvd,Southlake,TX,nan,-97.15153,32.94201,0,null,null,2026-05-26 19:14:31.899791+00
1709,KAG_SEI,7-11 81453,16669 Fm 2493,Tyler,TX,nan,-95.34712,32.23744,0,null,null,2026-05-26 19:14:31.899791+00
2234,KAG_AFES,Dyess Airforce Base,201 Ave B,Abilene,TX,nan,-99.83628,32.42634,0,null,null,2026-05-26 19:14:32.573469+00
2236,KAG_Ryder,Ryder 859,2624 East Erwin St,Tyler,null,nan,-95.26839,32.35287,0,null,null,2026-05-26 19:14:32.573469+00
2237,McCraw Oil Company,Kc 20 Exxon,5004 Wesley St,Greenville,TX,nan,-96.10965,33.1199,0,null,null,2026-05-26 19:14:32.573469+00
2912,Pilot,Valley Proteins,515 Pontiac Ave,Dallas,TX,75203,-96.78574,32.74628,0,null,null,2026-05-26 19:14:34.295015+00
2913,Pilot,Walgreens,710 Ovilla Rd,Waxahachie,TX,75167,-96.86907,32.434,0,null,null,2026-05-26 19:14:34.295015+00
2914,Pilot,YRC Freight Dallas,12340 E Northwest Hwy,Dallas,TX,75228,-96.66794,32.86214,0,null,null,2026-05-26 19:14:34.295015+00
2915,Pilot,YRC Freight FTW,5501 Campus Dr,Fort Worth,TX,76140,-97.29538,32.66235,0,null,null,2026-05-26 19:14:34.295015+00
2916,Pilot,YRC Freight Irving,200 N Belt Line Rd,Irving,TX,75061,-96.99161,32.81764,0,null,null,2026-05-26 19:14:34.295015+00
2917,Protec,Kroger 460 Carrolton,4038 Old Denton Road,Carrolton,TX,75007,-96.9132,33.01968,0,null,null,2026-05-26 19:14:34.295015+00
2918,Protec,Kroger 461 Sachse,5190 Hwy 78 @ Murphy Road,Sachse,TX,75048,-96.60917,32.97068,0,null,null,2026-05-26 19:14:34.295015+00
2922,Protec,Kroger 587 Dallas,3939 Frankford,Dallas,TX,75287,-96.84581,32.99736,0,null,null,2026-05-26 19:14:34.295015+00
1037,PETROLEUM_TRADERS,Fleet Fuel Company  LLC (dba C,4601 Carey St,Fort Worth,TX,76119,-97.24215,32.69456,0,null,null,2026-05-26 19:14:31.311363+00
1267,SC_FUELS,The Lam Family,3688 FM 987,Kaufman,TX,75142,-96.32025,32.62629,0,null,null,2026-05-26 19:14:31.899791+00
1639,Victron Group,Gateway #13,2002 Hwy 66,Garland,TX,nan,-96.59942,32.90958,0,null,null,2026-05-26 19:14:31.899791+00
1640,Victron Group,Quick Save #1,"Hwy 276& 34,  8989 HWY 34",Quinlan,TX,nan,-96.12807,32.90346,0,null,null,2026-05-26 19:14:31.899791+00
1641,Victron Group,Quick Save 2,1523 E Quinlan Pkwy,Quinlan,TX,nan,-96.10823,32.90317,0,null,null,2026-05-26 19:14:31.899791+00
2269,Victron Group,Ice Box,1111 Ball St,Grapevine,TX,nan,-97.08404,32.92989,0,null,null,2026-05-26 19:14:33.515396+00
2829,Pilot,ABF Freight Systems,4242 Irving Blvd,Dallas,TX,75247,-96.89014,32.80573,0,null,null,2026-05-26 19:14:34.295015+00
2986,OFFEN PETROLEUM,Kroger 560-Kroger-OF0,7500 Preston Rd,Frisco,TX,nan,-96.80265,33.14045,0,null,null,2026-05-26 19:14:34.295015+00
2987,OFFEN PETROLEUM,Kroger 547-Kroger-OF0,3205 W Main St,Frisco,TX,nan,-96.86344,33.15265,0,null,null,2026-05-26 19:14:34.295015+00
2988,OFFEN PETROLEUM,Kroger 561-Kroger-OF0,12221 Custer Rd,Frisco,TX,nan,-96.73537,33.17718,0,null,null,2026-05-26 19:14:34.295015+00
3038,PETROLEUM_TRADERS,Murphy Oil Usa,802 A-E Us Hwy 80,Forney,TX,nan,-96.44567,32.74529,0,null,null,2026-05-26 19:14:34.295015+00
3039,Pilot,Funkytown Food Mart,4800 Wichita Street,Fort Worth,TX,nan,-97.28113,32.69258,0,null,null,2026-05-26 19:14:34.295015+00
1710,KAG_SEI,7-11 81446,820 W Hwy 31 (730 W Hwy 31),Chandler,TX,nan,-95.46955,32.31001,0,null,null,2026-05-26 19:14:31.899791+00
1711,RB_STEWART,Loves 283,1990 E I-30,Rockwall,TX,nan,-96.41941,32.91853,0,null,null,2026-05-26 19:14:31.899791+00
2326,FIKES_INC,Cefco #0084,215 S George Kacir Dr,West,TX,nan,-97.10029,31.80101,0,null,null,2026-05-26 19:14:33.515396+00
2337,World Fuel Services,365 Food & Fuel,3101 North Freeway,Fort Worth,TX,nan,-97.32197,32.79992,0,null,null,2026-05-26 19:14:33.515396+00
2348,BRAD_HALL,Super Fuels,1612 S St Augustine Rd,Dallas,TX,nan,-96.65657,32.68465,0,null,null,2026-05-26 19:14:33.515396+00
2350,Gladieux Energy,07 Energy Co Llc,10826 Mcghee Rd,Marietta,OK,nan,-97.12349,33.89696,0,null,null,2026-05-26 19:14:33.515396+00
2351,World Fuel Services,Super Fuels St Augustine,1612 S St Augustine,Dallas,TX,nan,-96.65657,32.68465,0,null,null,2026-05-26 19:14:33.515396+00
2352,BRAD_HALL,On The Way,112 North Bonner Ave,Kerens,TX,nan,-96.23137,32.13195,0,null,null,2026-05-26 19:14:33.515396+00
3040,Benchmark,Walmart 4453,4715 Wesley St,Greenville,TX,nan,-96.10836,33.12326,0,null,null,2026-05-26 19:14:34.295015+00
2354,Petroleum Distribution,Speedy Food Mart,7410 S State Hwy 78,Sachse,TX,nan,-96.57504,32.98878,0,null,null,2026-05-26 19:14:33.515396+00
2355,BRAD_HALL,Newark Food Mart,902 Fm 3433,Newark,TX,nan,-97.48592,33.00425,0,null,null,2026-05-26 19:14:33.515396+00
2356,BRAD_HALL,Able Springs Country Store,28870 Farm To Market 429,Terrell,TX,nan,-96.2872,32.71024,0,null,null,2026-05-26 19:14:33.515396+00
2357,BRAD_HALL,Landmark Travel Center Clyde,8075 I-20 S Access Road West,Clyde,TX,nan,-99.47347,32.41019,0,null,null,2026-05-26 19:14:33.515396+00
2358,BRAD_HALL,Good Luck Store Chevron,3525 Crisforo Dr,Denton,TX,nan,-97.1473,33.2528,0,null,null,2026-05-26 19:14:33.515396+00
2359,BRAD_HALL,Sunny Food Mart #13,10892 Tx Hwy 199,Poolville,TX,nan,-97.86248,33.0174,0,null,null,2026-05-26 19:14:33.515396+00
2362,BRAD_HALL,Mesquite C Store,108 Us Highway 80 E,Mesquite,TX,nan,-96.59647,32.78998,0,null,null,2026-05-26 19:14:33.515396+00
3041,KAG_AFES,Age,4160 Henslee Dr,Fort Worth,TX,nan,-97.33086,32.75095,0,null,null,2026-05-26 19:14:34.295015+00
3042,Green America,477 Pilot - Green American,1700 N US Hwy 75,Anna,TX,nan,-96.58455,33.34499,0,null,null,2026-05-26 19:14:34.295015+00
3043,Pilot,Pilot 1381,1656 South Market St,Hearne,TX,nan,-96.58714,30.87039,0,null,null,2026-05-26 19:14:34.295015+00
3070,OFFEN PETROLEUM,Oak Ridge Lake Way,7750 E Us Hwy 82,Gainesville,TX,nan,-97.0372,33.65002,0,null,null,2026-05-26 19:14:34.295015+00
3134,OFFEN PETROLEUM,Triangle Valero,401 N. Ray Roberts,Tioga,TX,nan,-96.91865,33.46995,0,null,null,2026-05-26 19:14:34.295015+00
3135,OFFEN PETROLEUM,Pioneer Grocery Valero,7824 Camp Bowie West Blvd.,Fort Worth,TX,nan,-97.45072,32.72333,0,null,null,2026-05-26 19:14:34.295015+00
3136,OFFEN PETROLEUM,C Store 14 River Front Valero,111 Continental Ave,Dallas,TX,nan,-96.8172,32.78397,0,null,null,2026-05-26 19:14:34.295015+00
3183,OFFEN PETROLEUM,3 Amigos,7052 Military Pkwy,Dallas,TX,nan,-96.69807,32.77183,0,null,null,2026-05-26 19:14:34.295015+00
3205,IO KAG SEI,DON'T DISPATCH Hickory Creek  Chevron - SEI F-KAG_,8300 S Stemmons,Hickory Creek,TX,nan,-97.04051,33.12948,0,null,null,2026-05-26 19:14:34.295015+00
3206,IO KAG SEI,DON'T DISPATCH Appletree-KAG_SEI-IOK-IOK,893 East Princeton Road,Princeton,TX,nan,-96.48976,33.17322,0,null,null,2026-05-26 19:14:34.295015+00
2372,KAG_SEI,Se275031-7-11 275-03,1012 Reilley Street,Goldthwaite,TX,76844,-98.56497,31.45088,0,null,null,2026-05-26 19:14:33.515396+00
3143,World Fuel Services,*PUMP LOAD* Teague Veteran'S Center #28110,1901 S. 1St Street,Temple,TX,76504,-97.34778,31.07651,0,null,null,2026-05-26 19:14:34.295015+00
756,KAG_SEI,Bob's Fuel Zone,2170 W Northwest Hwy,Dallas,TX,nan,-96.90113,32.86438,0,null,null,2026-05-26 19:14:31.311363+00
1715,Kroger,Kroger 824,1820 N Loy Lake Road,Sherman,TX,nan,-96.60596,33.65678,0,null,null,2026-05-26 19:14:31.899791+00
2373,KAG_SEI,Millers Distributiing,801 Old Lometa Road,Goldthwaite,TX,76844,-98.56563,31.44702,0,null,null,2026-05-26 19:14:33.515396+00
2374,Poet,Magellan Southlake,3100 Highway 26 West,Southlake,TX,nan,-97.10191,32.9413,0,null,null,2026-05-26 19:14:33.515396+00
3144,Pilot,1417 Pilot,12016 I-35,Lorena,TX,76655,-97.20652,31.39524,0,null,null,2026-05-26 19:14:34.295015+00
1039,PETROLEUM_TRADERS,Hertz Rent A Car,3830 S. 26th Avenue,Dallas,TX,75261,-97.02823,32.85809,0,null,null,2026-05-26 19:14:31.311363+00
1040,PETROLEUM_TRADERS,Universal Dedicated INC,909 Duncan Perry RD,Arlington,TX,76011,-97.03795,32.75785,0,null,null,2026-05-26 19:14:31.311363+00
3145,OFFEN PETROLEUM,Caseys 4500 Unb,990 West Van Alstyne Pkwy,Van Alstyne,TX,nan,-96.58813,33.42219,0,null,null,2026-05-26 19:14:34.295015+00
1127,RACETRAC,Racetrac 143,2460 Luna Road,Carrollton,TX,75006,-96.92558,32.91856,0,null,null,2026-05-26 19:14:31.899791+00
1268,SC_FUELS,Power Stop,6800 Davis Blvd,North Richland HIlls,TX,76182,-97.20755,32.87092,0,null,null,2026-05-26 19:14:31.899791+00
1269,SC_FUELS,KW Corner Store,400 FM 2933,Mckinney,TX,75071,-96.57412,33.20819,0,null,null,2026-05-26 19:14:31.899791+00
2375,KAG_SEI,7-11 81483,1316 Sycamore School Rd / Dodo,Fort Worth,TX,nan,-97.33901,32.63566,0,null,null,2026-05-26 19:14:33.515396+00
2376,Petroleum Distribution,One Stop Shop,730 W Walnut St,Garland,TX,nan,-96.63975,32.91596,0,null,null,2026-05-26 19:14:33.515396+00
1270,SC_FUELS,Filgo Oil Co,5021 Bernal Dr,Dallas,TX,75212,-96.90428,32.78126,0,null,null,2026-05-26 19:14:31.899791+00
1271,SC_FUELS,Navasota Valley Electric Coop,2281 E Hwy 79,Franklin,TX,77856,-96.5171,31.0038,0,null,null,2026-05-26 19:14:31.899791+00
1272,SC_FUELS,Southeastern Freight Lines - D,4211 Irving Blvd,Dallas,TX,75247,-96.88761,32.81037,0,null,null,2026-05-26 19:14:31.899791+00
1642,Victron Group,Gateway #40,2101 Hall Johnson,Grapevine,TX,nan,-97.10009,32.89299,0,null,null,2026-05-26 19:14:31.899791+00
1643,Victron Group,Regal Row Chevron,1607 Regal Row,Dallas,TX,nan,-96.87412,32.83623,0,null,null,2026-05-26 19:14:31.899791+00
1644,Victron Group,Goodway Fd Mt,1909 Crosstimbers Rd,Flowermound,TX,nan,-97.05774,33.03415,0,null,null,2026-05-26 19:14:31.899791+00
1645,Victron Group,Tiger Mart #87,2201 Legacy Dr,Plano,TX,nan,-96.73726,33.07192,0,null,null,2026-05-26 19:14:31.899791+00
1712,GEMINI,Loves 283,1990 E I-30,Rockwall,TX,nan,-96.41941,32.91853,0,null,null,2026-05-26 19:14:31.899791+00
1713,KAG_SEI,7-11 81454,5015 South Broadway Avenue,Tyler,TX,nan,-95.30215,32.29522,0,null,null,2026-05-26 19:14:31.899791+00
1714,BRAD_HALL,Quick Mart Food & Deli,3402 Azle Avenue,Fort Worth,TX,nan,-97.38839,32.80676,0,null,null,2026-05-26 19:14:31.899791+00
2560,KAG_SEI,7-11 81007,1113 Highway 79,Henderson,TX,nan,-94.78627,32.16442,0,null,null,2026-05-26 19:14:33.515396+00
2892,Pilot,Raiders Express,12544 NW US-287,Haslet,TX,76052,-97.39862,32.95621,0,null,null,2026-05-26 19:14:34.295015+00
2943,Nasif,Henderson Texaco,1200 Henderson st,Fort  Worth,TX,nan,-97.33779,32.74635,0,null,null,2026-05-26 19:14:34.295015+00
2944,World Fuel Services,Highway 66 Valero,5311 Boyd Blvd,Rowlett,TX,nan,-96.57902,32.90756,0,null,null,2026-05-26 19:14:34.295015+00
2945,Gladieux Energy,Alma One Stop,102 Nw I-45 Service Rd,Ennis,TX,nan,-96.54585,32.28663,0,null,null,2026-05-26 19:14:34.295015+00
2946,Victron Group,Gateway Of Benbrook,11550 Benbrook Blvd,Benbrook,TX,nan,-97.50069,32.65059,0,null,null,2026-05-26 19:14:34.295015+00
2947,Victron Group,Tiger Mart 4,1030 W. Hwy 67,Alvarado,TX,nan,-97.22289,32.41659,0,null,null,2026-05-26 19:14:34.295015+00
